;title;date;description;price;keys;path
49;Como Nuevo Precioso Y;2023-02-26;COMO NUEVO precioso y moderno departamento, de 2 dormitorios, con piscina, sauna, gimnasio, parqueo, próximo Instituto Americano, 75.000 $us. Telf. 60795493, opcionales, un segundo parqueo.;$us 75 000;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/como-nuevo-precioso-y/1976079
50;13 900 $us Monoambientes;2023-02-26;13.900 $US monoambientes, 35.000 $us, departamentos, preventa, frente iglesia Cala Cala. 79786019.;$us 13 900;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/13-900-us-monoambientes/1976080
51;Lote 305 M2 73;2023-02-26;LOTE 305 m2, 73.000 $us, zona norte, Candelaria, esquina todos los servicios, charlable, dueño. 69807425.;$us 73 000;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/lote-305-m2-73/1976088
52;Departamento Céntrico En Alquiler;2023-02-26;DEPARTAMENTO céntrico, en alquiler. 70774733.;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/departamento-centrico-en-alquiler/1976100
53;65 000 $us Prado;2023-02-26;65.000 $US Prado, inmediaciones, departamento, céntrico, acepto financiamiento. 79786019.;$us 65 000;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/65-000-us-prado/1976313
54;85 000 $us Departamento;2023-02-26;85.000 $US departamento en anticrético, 1 dormitorio, sala, cocina y baño, zona norte. 75984046, 74571393, 4470200.;$us 85 000;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/85-000-us-departamento/1978634
55;27 900 $us Monoambiente;2023-02-26;27.900 $US monoambiente, a estrenar, frente a parque zona Iglesia Cala Cala. 79786019.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/27-900-us-monoambiente/1978826
56;Estrene Casa Temporal Calle;2023-02-26;ESTRENE casa Temporal, calle 8, Virginia Aguirre esquina Antonio Avila, $us 200.000, charlable, 2 dormitorios, 1 suite, cocina, garaje, churrasquero, jardín, 290 m2 construidos, 200 m2, lote todo equipado. Ref. 4470636, 79776231.;$us 200 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/estrene-casa-temporal-calle/1979194
57;Casita En Venta Excelente;2023-02-26;CASITA En venta excelente ubicaciòn, 375 m2. c/Illapa, cerca de la avenida Amèrica y Melchor Pèrez. Ref. 70741898, 65736556;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casita-en-venta-excelente/1979254
58;En Venta Bonita Casa;2023-02-26;EN VENTA Bonita casa en zona Chimba, superficie 394 m2. 4504244, 70760201;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/en-venta-bonita-casa/1979265
59;Casa América Oeste 3;2023-02-26;CASA América oeste, 3 suites, dependencias, $us 130.000, con financiamiento bancario. 76439090.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-america-oeste-3/1979271
60;Propietario Vende Departamento Zona;2023-02-26;PROPIETARIO vende departamento, zona residencial, 1 suite, 2 dormitorios, dependencias completas. 76413694.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/propietario-vende-departamento-zona/1979291
61;Vendo Penthouse Con 2;2023-02-26;VENDO penthouse con 2 garajes, calle La Paz. Cel. 72292817.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/vendo-penthouse-con-2/1979300
62;De Ocasion Departamento 154;2023-02-26;DE OCASION Departamento, 154 m2, valor 95 mil $us., consta living, comedor, suite, dos dormitorios, escritorio, cuatro baños, cocina cajonería completa, dependencia empleada, garaje cubierto. Condominio “El Vergel” (dos piscinas temperada, parrillero, salón recepciones) zona norte. Escuchamos...;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/de-ocasion-departamento-154/1979310
63;Vendo Departamento 1 Suite;2023-02-26;VENDO departamento, 1 suite, 1 dormitorio, 135 m2, sin garaje, Santa cruz, esquina Beni. Cel. 72225005, 4424644.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/vendo-departamento-1-suite/1979311
64;En Venta O Alquiler;2023-02-26;EN VENTA o alquiler, amplio, departamento, 3 dormitorios, sobre Av. América y Potosí, hermosa vista. Ref. 77235200.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/en-venta-o-alquiler/1979323
65;Lote Amurallado 400 M2;2023-02-26;LOTE amurallado, 400 m2, zona Pedregal, Circunvalación norte, Km 3 1/2 a Sacaba. Fono: 74804686.;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/lote-amurallado-400-m2/1979342
66;Vendo Lote 481 M2;2023-02-26;VENDO lote, 481 m2, sobre Av. Aniceto Arce. Cel. 72292817.;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/vendo-lote-481-m2/1979365
67;Lote $us 75 000;2023-02-26;LOTE $us 75.000, 305.91 m2, zona norte, Candelaria, todos los servicios, propietario. 69807425, en esquina.;$us 75 000;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/lote-us-75-000/1979374
68;Av Ecologica Frente Al;2023-02-26;AV. ECOLOGICA  Frente al colegio Tiquipaya, en venta terreno de 5.000 ò 10.000 metros cuadrados, $us. 220 por metro cuadrado, Ref. 72229300.;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/av-ecologica-frente-al/1979386
69;Propietaria Vende Zona Condebamba;2023-02-26;PROPIETARIA vende zona Condebamba, 2 lotes, superficie total 580 m2, pueden construirse 3 casas, situado una cuadra al norte del hospital del norte, una cuadra al sur de la segunda Circunvalación, todos los servicios, en la cuadra se acepta financiamiento bancario, contactar. 71723287, 77644805.;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/propietaria-vende-zona-condebamba/1979387
70;Vendo Propiedad Agrícola 2;2023-02-26;VENDO propiedad agrícola, 2 Has. tiene vivienda, agua potable y para riego, Bruno Mogo, Tiquipaya. Cel. 79764976.;;Cochabamba -  Venta -  Industria y comercio;/anuncio/inmuebles/vendo-propiedad-agricola-2/1979427
71;Bs 1 900 Departamento;2023-02-26;BS. 1.900 Departamento con o sin muebles con garaje 2 dormitorios, incluye agua, luz, cable, internet, zona centro de salud Sarcobamba. Rafael Mendoza 1540 Esq. Udaeta. Ref. Cel. 72286100, 71750504, 4522571;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/bs-1-900-departamento/1979445
72;Pequeño Departamento En Alquiler;2023-02-26;PEQUEñO departamento en alquiler, zona del Hipódromo, con 2 dormitorios y demás dependencias. Ref. 77404109, 4425781.;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/pequeno-departamento-en-alquiler/1979479
73;Departamento En Alquiler Ref;2023-02-26;DEPARTAMENTO en alquiler. Ref. 60719815.;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/departamento-en-alquiler-ref/1979494
74;Alquiler Departamento Melchor P;2023-02-26;ALQUILER Departamento Melchor Pèrez y Casto Rojas. Tel. 67770648;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/alquiler-departamento-melchor-p/1979509
75;Dueño Alquila Departamento Con;2023-02-26;DUEñO Alquila departamento con garaje, 1.800 Bs. por inmediaciones del colegio Albert Eistein. Cel. 70360714;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/dueno-alquila-departamento-con/1979511
76;Alquilo Departamento Con 3;2023-02-26;ALQUILO departamento, con 3 dormitorios, 2 baños, living comedor, cuarto, lavado, wifi, calefón, urbanización profesional, 2.100 Bs. 70783570.;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/alquilo-departamento-con-3/1979537
77;Alquiler Oficinas Comerciales Galería;2023-02-26;"ALQUILER oficinas comerciales, galería ""Los Libertadores"", Av. Heroínas esquina Falsury, alfombradas, baño privado, excelente iluminación, 72 m2, 160 $us. Ref. 68515555, fotos, whatsapp.";;Cochabamba -  Alquiler -  Oficina;/anuncio/inmuebles/alquiler-oficinas-comerciales-galeria/1979555
78;DueÑo Alquila Oficinas Hero;2023-02-26;DUEÑO Alquila oficinas Heroìnas, Junìn con baño privado nuevas, 4500111, 60735555 abstenerse inmobiliarias.;;Cochabamba -  Alquiler -  Oficina;/anuncio/inmuebles/dueno-alquila-oficinas-hero/1979560
79;DueÑo Alquila Tienda En;2023-02-26;DUEÑO Alquila tienda en galaerìa edificio nuevo. Heroìnas Junìn con baño. 4500111, 60735555. Abstenerse inmobiliarias.;;Cochabamba -  Alquiler -  Local Comercial;/anuncio/inmuebles/dueno-alquila-tienda-en/1979579
80;Anticretico Zona Villa Galindo;2023-02-26;ANTICRETICO Zona Villa Galindo Av. Humboldt estudiante familia reducida con dependencias 2 habitaciones 77486775;;Cochabamba -  Alquiler -  Habitación;/anuncio/inmuebles/anticretico-zona-villa-galindo/1979590
81;Alquilo 2 Habitaciones Cocinita;2023-02-26;ALQUILO 2 habitaciones, cocinita, baño privado, garaje, Bartolomé de las Casas, 1344, frente a la Cruz Roja, a 3 cuadras de la Universidad UNICEN, precio 1.400. 70783570.;;Cochabamba -  Alquiler -  Habitación;/anuncio/inmuebles/alquilo-2-habitaciones-cocinita/1979603
82;En Alquiler Galpón Industrial;2023-02-26;EN ALQUILER galpón industrial, de 750 m2, con 2 oficinas, ubicado Av. Elías Meneses, camino al Paso. Cel. 70738194.;;Cochabamba -  Alquiler -  Depósitos Galpones;/anuncio/inmuebles/en-alquiler-galpon-industrial/1979608
83;Inmobiliaria Alquila Galp N;2023-02-26;INMOBILIARIA Alquila galpòn 2.500 metros cuadrados, ingresa transporte pesado, solo empresas, ya establecidas. 72235332;;Cochabamba -  Alquiler -  Depósitos Galpones;/anuncio/inmuebles/inmobiliaria-alquila-galp-n/1979611
84;Confortable Casa Anticrético Cuatro;2023-02-26;CONFORTABLE casa anticrético cuatro dormitorios cómoda cocina amplio jardín hermosas áreas comunes 76201242 ITAI;;Cochabamba -  Anticrético -  Casa / Chalet;/anuncio/inmuebles/confortable-casa-anticretico-cuatro/1979617
85;Departamentos En Anticrético Oquendo;2023-02-26;DEPARTAMENTOS En anticrético Oquendo 623, entre Uruguay y Ladislao Cabrera Telf.: 60787826.;;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/departamentos-en-anticretico-oquendo/1979630
86;Anticretico Departamento Traspaso Zona;2023-02-26;ANTICRETICO Departamento traspaso zona central L. cabrera y Ayacucho 70729332, 72262996, 77486775;;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/anticretico-departamento-traspaso-zona/1979633
87;Av 6 De Agosto;2023-02-26;AV. 6 DE AGOSTO departamento amplio, anticrético, familia reducida. 78325321.;;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/av-6-de-agosto/1979652
88;Departamento En Anticrético A;2023-02-26;DEPARTAMENTO En anticrético a una cuadra de la facultad de tecnología UMSS entre Av. Heroínas y Sucre 65348668;;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/departamento-en-anticretico/1979653
89;Departamento Anticrético $us 4;2023-02-26;DEPARTAMENTO anticrético, $us 4.500, magisterio, zona Castillo, incluye gas, fijo independiente, amoblado. 74565548, 4722220.;;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/departamento-anticretico-us-4/1979658
90;Departamentos En Anticr Tico;2023-02-26;DEPARTAMENTOS En anticrètico un simple y un duplex a estrenar entre Lanza y Punata. Ref. 77290012;;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/departamentos-en-anticr-tico/1979681
91;Umss Habitación En Anticresis;2023-02-26;UMSS habitación en anticresis, baño privado. 70757516.;;Cochabamba -  Anticrético -  Habitación;/anuncio/inmuebles/umss-habitacion-en-anticresis/1979702
92;Propietaria Vende Casa En;2023-02-26;PROPIETARIA Vende casa en Irpavi Zona Sur, Construcción 328 m2, superficie 631 m2 Ref. 75901774;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/propietaria-vende-casa-en/1981521
93;Ultimos Lotes Zona Itocta;2023-02-26;ULTIMOS lotes, zona Itocta, frente Urb. Bolívar. 75469949, 78300788, 500 mts y 1.000 mts.;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/ultimos-lotes-zona-itocta/1981543
94;Vendo Lote 500 M2;2023-02-26;VENDO lote, 500 m2, Colcapirhua, zona norte, 85.000 $us. 62743524.;$us 85 000;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/vendo-lote-500-m2/1981544
95;Vendo Terreno De 1421;2023-02-26;VENDO Terreno de 1421 m2 cerca de la Blanco Galindo - 77264815;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/vendo-terreno-de-1421/1981545
96;Ocasion Venta Espacio Cementerio;2023-02-26;OCASION Venta espacio cementerio Concordia Colcapirhua Sector Los Cedros Cel. 70357820;;Cochabamba -  Venta -  Varios;/anuncio/inmuebles/ocasion-venta-espacio-cementerio/1981551
97;Alquilo Pequeño Garzonier 1;2023-02-26;ALQUILO pequeño garzonier (1 persona), C. Garcilazo de la Vega 0638, entre Guamán Poma y Av. d'Orbigny. Telf. 4241823.;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/alquilo-pequeno-garzonier-1/1981560
98;2 Cuartos En Alquiler;2023-02-26;2 CUARTOS en alquiler, con cocina, con gas domiciliario, baño independiente, zona Temporal, calle Mostajo y Quevedo. Telf. 77490619.;;Cochabamba -  Alquiler -  Habitación;/anuncio/inmuebles/2-cuartos-en-alquiler/1981563
99;Anticretico Departamentos Cómodos 2;2023-02-26;ANTICRETICO departamentos cómodos, 2 - 3 dormitorios, con garaje, Av. Killman, entrega inmediata. 77967040, 4509099, propietaria.;;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/anticretico-departamentos-comodos-2/1981578
